"STATION","NAME","DATE","AWND","FMTM","PGTM","PRCP","PSUN","SNOW","SNWD","TAVG","TMAX","TMIN","TSUN","WDF2","WDF5","WESD","WSF2","WSF5","WT01","WT02","WT03","WT04","WT05","WT06","WT07","WT08","WT09","WT10","WT11","WT13","WT14","WT15","WT16","WT17","WT18","WT19","WT21","WT22","WV01","WV03"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","1995-06-22","8.50"," 1802"," 1801","0.00",,"0.0","0.0",,"78","52",,"  140","  130",,"25.1","30.0",,,"    1",,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","1995-06-23","6.49"," 1858"," 1817","0.00",,"0.0","0.0",,"77","52",,"   50","   30",,"23.9","30.0",,,"    1",,,,,,,,,,,,"    1",,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","1995-06-24","6.93"," 1912"," 1909","0.00",,"0.0","0.0",,"71","47",,"  360","   10",,"25.9","30.0","    1",,"    1",,,,,,,,,,,,"    1",,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","1995-06-25","8.95"," 2024"," 2023","0.07",,"0.0","0.0",,"76","46",,"  330","  340",,"31.1","38.9",,,"    1",,,,,,,,,,,,"    1",,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","1995-06-26","7.16"," 1358"," 1339","0.00",,"0.0","0.0",,"81","47",,"  360","   40",,"15.0","19.9",,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","1995-06-27","10.96"," 1642"," 1642","0.03",,"0.0","0.0",,"88","57",,"  290","  290",,"33.1","44.1",,,"    1",,,,,,,,,,,,"    1",,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","1995-06-28","5.82"," 1604"," 1600","0.41",,"0.0","0.0",,"68","50",,"  350","  350",,"19.9","23.0","    1",,"    1",,,,,,,,,,,,"    1",,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","1995-06-29","8.50"," 0223"," 0223","0.90",,"0.0","0.0",,"54","47",,"   20","   20",,"17.9","21.0","    1",,,,,,,,,,,,,,"    1",,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","1995-06-30","7.38"," 1533"," 1313","0.08",,"0.0","0.0",,"61","48",,"  130","  130",,"17.0","21.0","    1",,,,,,,,,,,,,,"    1",,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","1995-07-01","6.26"," 1315"," 1730","0.00",,"0.0","0.0",,"70","46",,"   40","  160",,"11.0","13.0","    1","    1",,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","1995-07-02","8.05"," 1441"," 1439","0.00",,"0.0","0.0",,"76","51",,"  300","  300",,"23.0","28.0",,,"    1",,,,,,,,,,,,"    1",,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","1995-07-03","10.96"," 1532"," 1515","0.00",,"0.0","0.0",,"74","54",,"  290","  300",,"31.1","36.0",,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","1995-07-04","6.71"," 1308"," 1307","0.12",,"0.0","0.0",,"69","52",,"   10","   10",,"21.9","25.9",,,"    1",,,,,,,,,,,,"    1",,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","1995-07-05","6.26"," 2344"," 2341","0.00",,"0.0","0.0",,"78","48",,"  210","  210",,"15.0","17.0",,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","1995-07-06","11.41"," 0214"," 1622","0.00",,"0.0","0.0",,"87","59",,"  210","  140",,"17.0","21.0",,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","1995-07-07","7.83"," 2330"," 2329","0.00",,"0.0","0.0",,"93","59",,"  210","  210",,"15.0","17.0",,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","1995-07-08","9.62"," 2210"," 0122","0.00",,"0.0","0.0",,"91","62",,"  210","  220",,"16.1","17.9",,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","1995-07-09","9.84"," 0815"," 0814","0.00",,"0.0","0.0",,"94","60",,"  200","  200",,"23.0","25.9",,,"    1",,,,,,,,,,,,"    1",,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","1995-07-10","8.28"," 1856"," 1933","0.00",,"0.0","0.0",,"95","59",,"  220","  200",,"23.9","25.9",,,"    1",,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","1995-07-11","9.40"," 2048"," 2057","0.00",,"0.0","0.0",,"97","61",,"  170","  170",,"17.9","21.0",,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","1995-07-12","11.63"," 2126"," 2116","0.00",,"0.0","0.0",,"97","63",,"  170","  170",,"23.9","30.0",,,,,,,,"    1",,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","1995-07-13","8.28"," 1937"," 1937","0.12",,"0.0","0.0",,"91","57",,"  220","  220",,"25.1","31.1",,,"    1",,,,,"    1",,,,,,,"    1",,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","1995-07-14","6.49"," 1441"," 1441","1.01",,"0.0","0.0",,"79","53",,"  340","  340",,"21.9","25.9","    1",,"    1",,,,,,,,,,,,"    1",,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","1995-07-15","6.04"," 2031"," 2033","0.06",,"0.0","0.0",,"80","56",,"   80","  100",,"23.9","25.9","    1",,"    1",,,,,"    1",,,,,,,"    1",,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","1995-07-16","9.84"," 0620"," 0619","0.00",,"0.0","0.0",,"77","57",,"   10","   10",,"21.0","23.9",,,"    1",,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","1995-07-17","8.28"," 1448"," 1448","0.72",,,,,"82","56",,"  190","  180",,"23.9","32.0",,,"    1",,"    1",,,,,,,,,,"    1",,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","1995-07-18","6.49"," 0010"," 0011","0.00",,"0.0","0.0",,"78","57",,"  150","  150",,"17.0","19.9",,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","1995-07-19","9.17"," 1332"," 1331","0.11",,"0.0","0.0",,"78","54",,"  340","  340",,"31.1","34.0","    1",,"    1",,,,,,,,,,,,"    1",,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","1995-07-20","7.61"," 1557"," 1557","0.12",,"0.0","0.0",,"83","50",,"  300","  300",,"25.9","31.1",,,"    1",,,,,"    1",,,,,,,"    1",,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","1995-07-21","10.74"," 1432"," 1432","0.02",,"0.0","0.0",,"86","58",,"  270","  270",,"40.9","55.0",,,"    1",,,,,"    1",,,,,,,"    1",,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","1995-07-22","9.40"," 1800"," 1800","0.00",,"0.0","0.0",,"84","51",,"  330","  330",,"29.1","33.1",,,"    1",,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","1995-07-23","10.29"," 1546"," 1546","0.00",,"0.0","0.0",,"84","59",,"  230","  230",,"31.1","34.0",,,"    1",,,,,,,,,,,,"    1",,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","1995-07-24","9.17"," 1402"," 1745","0.00",,"0.0","0.0",,"85","57",,"  320","  250",,"21.9","28.0",,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","1995-07-25","8.72"," 1434"," 1441","0.00",,"0.0","0.0",,"92","58",,"  310","  300",,"25.1","36.0",,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","1995-07-26","11.41"," 1714"," 1714","0.00",,"0.0","0.0",,"97","57",,"  300","  310",,"23.0","25.9",,,,,,,,"    1",,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","1995-07-27","8.50"," 2122"," 2137","0.00",,"0.0","0.0",,"97","63",,"  200","  210",,"15.0","16.1",,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","1995-07-28","8.50"," 0434"," 0303","0.00",,"0.0","0.0",,"96","63",,"  210","  220",,"16.1","17.9",,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","1995-07-29","10.51"," 1847"," 1857","0.00",,"0.0","0.0",,"99","60",,"  160","  160",,"36.9","40.9",,,"    1",,,,,"    1",,,,,,,"    1",,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","1995-07-30","9.62"," 1546"," 1509","0.00",,"0.0","0.0",,"95","61",,"  300","  330",,"25.9","36.9",,,"    1",,,,,,,,,,,,"    1",,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","1995-07-31","8.28"," 0755"," 0825","0.03",,"0.0","0.0",,"62","46",,"  360","  350",,"21.0","23.9","    1",,,,,,,,,,,,,,"    1",,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","1995-08-01","7.16"," 2255"," 2211","0.00",,"0.0","0.0",,"85","42",,"  210","  200",,"16.1","17.9","    1",,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","1995-08-02","7.38"," 2248"," 2200","0.00",,"0.0","0.0",,"92","58",,"  200","  190",,"15.0","21.0",,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","1995-08-03","8.28"," 1401"," 1400","0.00",,"0.0","0.0",,"88","58",,"  260","  250",,"31.1","36.9",,,,,,,,,,,,,,,"    1",,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","1995-08-04","8.50"," 1501"," 1500","0.01",,"0.0","0.0",,"88","58",,"  290","  290",,"28.0","32.0",,,"    1",,,,,,,,,,,,"    1",,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","1995-08-05","8.50"," 1506"," 1504","0.03",,"0.0","0.0",,"87","57",,"   10","   10",,"31.1","34.0",,,"    1",,,,,,,,,,,,"    1",,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","1995-08-06","8.28"," 1814"," 1814","0.00",,"0.0","0.0",,"96","53",,"   20","   20",,"21.0","23.0",,,,,,,,"    1",,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","1995-08-07","13.20"," 1713"," 1712","0.00",,"0.0","0.0",,"97","71",,"  220","  220",,"33.1","38.9",,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","1995-08-08","12.08"," 0913"," 0912","0.00",,"0.0","0.0",,"99","69",,"  240","  240",,"23.0","29.1",,,"    1",,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","1995-08-09","8.28"," 1607"," 1610","0.00",,"0.0","0.0",,"85","57",,"  220","  220",,"23.0","25.9",,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","1995-08-10","8.72"," 1701"," 1700","0.00",,"0.0","0.0",,"98","58",,"   90","   90",,"19.9","23.0",,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","1995-08-11","9.40"," 1525"," 1525","0.01",,"0.0","0.0",,"97","65",,"  140","  130",,"25.9","29.1",,,"    1",,,,,,,,,,,,"    1",,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","1995-08-12","10.29"," 1608"," 1607","0.00",,"0.0","0.0",,"93","59",,"  200","  200",,"29.1","33.1",,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","1995-08-13","10.29"," 1607"," 1525","0.02",,"0.0","0.0",,"94","63",,"  320","  320",,"21.9","25.1",,,"    1",,,,,,,,,,,,"    1",,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","1995-08-14","10.07"," 0758"," 0758","0.00",,"0.0","0.0",,"73","55",,"  100","   90",,"21.9","25.9",,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","1995-08-15","7.38"," 2347"," 1503","0.00",,"0.0","0.0",,"91","52",,"  190","  110",,"15.0","21.0",,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","1995-08-16","10.29"," 1625"," 1624","0.00",,"0.0","0.0",,"96","62",,"  160","  170",,"21.0","25.9",,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","1995-08-17","6.04"," 1611"," 1610","0.00",,"0.0","0.0",,"92","63",,"  160","  170",,"21.0","25.1",,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","1995-08-18","10.29"," 1847"," 1846","0.00",,"0.0","0.0",,"94","63",,"   40","   40",,"25.9","31.1",,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","1995-08-19","7.38"," 0134"," 1443","0.00",,"0.0","0.0",,"85","56",,"   50","  200",,"16.1","19.9",,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","1995-08-20","8.28"," 1752"," 1751","0.00",,"0.0","0.0",,"90","58",,"   20","   20",,"25.9","33.1","    1",,"    1",,,,,,,,,,,,"    1",,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","1995-08-21","9.17"," 1828"," 1800","0.05",,"0.0","0.0",,"91","63",,"  220","  220",,"25.9","30.0",,,"    1",,,,,,,,,,,,"    1",,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","1995-08-22","7.61"," 1643"," 1643","0.00",,"0.0","0.0",,"92","58",,"   20","   20",,"21.0","23.0",,,"    1",,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","1995-08-23","8.95"," 1459"," 1458","0.03",,"0.0","0.0",,"92","63",,"  280","  290",,"23.9","25.9",,,"    1",,,,,,,,,,,,"    1",,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","1995-08-24","8.95"," 1636"," 1633","0.89",,"0.0","0.0",,"91","63",,"  280","  290",,"25.1","29.1","    1",,"    1",,,,,,,,,,,,"    1",,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","1995-08-25","6.49"," 2110"," 2110","0.00",,"0.0","0.0",,"86","61",,"   20","   20",,"16.1","17.9",,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","1995-08-26","7.38"," 1657"," 1657","0.00",,"0.0","0.0",,"87","59",,"   70","   60",,"13.0","17.9","    1",,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","1995-08-27","8.05"," 1932"," 1930","0.00",,"0.0","0.0",,"93","59",,"  360","  350",,"15.0","17.9",,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","1995-08-28","7.61"," 1639"," 1638","0.00",,"0.0","0.0",,"92","61",,"  320","  310",,"19.9","23.9",,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","1995-08-29","7.61"," 2126"," 2125","0.00",,"0.0","0.0",,"94","64",,"  200","  190",,"15.0","17.0",,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","1995-08-30","9.40"," 2204"," 1619","0.00",,"0.0","0.0",,"91","63",,"  200","  120",,"16.1","21.9",,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","1995-08-31","8.95"," 1639"," 1639","0.00",,"0.0","0.0",,"93","57",,"   60","   60",,"16.1","19.9",,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","1995-09-01","6.93"," 2219"," 2218","0.00",,"0.0","0.0",,"97","59",,"  360","  360",,"16.1","17.9",,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","1995-09-02","9.40"," 1827"," 1317","0.00",,"0.0","0.0",,"94","64",,"  170","  360",,"17.0","21.0",,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","1995-09-03","9.62"," 1701"," 2016","0.00",,"0.0","0.0",,"95","61",,"   30","  310",,"21.9","28.0",,,"    1",,,,,,,,,,,,"    1",,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","1995-09-04","10.07"," 2047"," 2047","0.00",,"0.0","0.0",,"97","64",,"  230","  230",,"21.9","25.1",,,"    1",,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","1995-09-05","6.93"," 0347"," 0344","0.01",,"0.0","0.0",,"94","57",,"  300","  300",,"19.9","28.0",,,"    1",,,,,,,,,,,,"    1",,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","1995-09-06","10.07"," 1914"," 1918","0.00",,"0.0","0.0",,"82","58",,"  220","  210",,"17.9","21.0",,,"    1",,,,,,,,,,,,"    1",,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","1995-09-07","6.49"," 0016"," 0015","0.00",,"0.0","0.0",,"58","46",,"   50","   60",,"14.1","16.1",,,,,,,,,,,,,,,"    1",,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","1995-09-08","6.93"," 1702"," 1702","0.00",,"0.0","0.0",,"75","48",,"  340","  340",,"21.9","25.1",,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","1995-09-09","8.28"," 1409"," 1408","0.08",,"0.0","0.0",,"72","50",,"   90","  100",,"25.1","29.1","    1",,"    1",,,,,,,,,,,,"    1",,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","1995-09-10","6.71"," 1657"," 1703","0.24",,"0.0","0.0",,"79","53",,"  320","  320",,"19.9","21.9","    1","    1","    1",,,,,"    1",,,,,,,"    1",,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","1995-09-11","11.41"," 0833"," 0932","0.00",,"0.0","0.0",,"78","51",,"  280","  280",,"31.1","34.0",,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","1995-09-12","8.50"," 1102"," 1109","0.00",,"0.0","0.0",,"79","48",,"  360","  350",,"15.0","17.0",,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","1995-09-13","9.17"," 2315"," 1737","0.00",,"0.0","0.0",,"84","51",,"  160","   70",,"15.0","17.0",,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","1995-09-14","9.40"," 1556"," 1555","0.00",,"0.0","0.0",,"83","53",,"  120","  130",,"25.9","32.0",,,"    1",,,,,,,,,,,,"    1",,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","1995-09-15","9.62"," 0509"," 0509","0.00",,"0.0","0.0",,"87","58",,"  220","  210",,"17.9","21.9",,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","1995-09-16","8.72"," 2101"," 2101","0.00",,"0.0","0.0",,"82","54",,"  200","  200",,"19.9","23.0",,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","1995-09-17","8.72"," 0133"," 0105","0.00",,"0.0","0.0",,"89","56",,"  180","  180",,"17.0","21.0",,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","1995-09-18","8.05"," 1811"," 1810","0.02",,"0.0","0.0",,"72","51",,"  350","  350",,"23.9","29.1","    1",,,,,,,,,,,,,,"    1",,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","1995-09-19","10.07"," 1759"," 1758","0.18",,"0.0","0.0",,"60","46",,"   80","   80",,"17.0","21.0","    1",,,,,,,,,,,,,,"    1",,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","1995-09-20","7.38"," 1045"," 1044","0.74",,,,,"50","30",,"  360","  350",,"23.9","29.1","    1","    1",,,,,,,,,,,,,"    1",,"    1",,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","1995-09-21","5.37"," 2206"," 2206","0.05",,,,,"36","27",,"  170","  180",,"14.1","15.0","    1",,,,,,,,,,,,,,,,"    1",,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","1995-09-22","10.51"," 0855"," 0854","0.00",,"0.0","0.0",,"60","29",,"  210","  210",,"17.0","19.9",,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","1995-09-23","10.74"," 1607"," 1600","0.00",,"0.0","0.0",,"65","42",,"   20","   30",,"29.1","34.0",,,,,,,,,,,,,,,"    1",,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","1995-09-24","7.61"," 1847"," 2202","0.03",,"0.0","0.0",,"50","38",,"  220","  200",,"11.0","14.1","    1",,,,,,,,,,,,,,"    1",,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","1995-09-25","7.83",," 0729","0.00",,"0.0","0.0",,"68","38",,,"  210",,,"15.0",,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","1995-09-26","8.50"," 0611"," 0558","0.00",,"0.0","0.0",,"75","42",,"  220","  210",,"15.0","17.0",,,,,,,,"    1",,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","1995-09-27","7.83"," 1431"," 0818","0.00",,"0.0","0.0",,"80","47",,"  120","  240",,"14.1","16.1",,,,,,,,"    1",,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","1995-09-28","8.72"," 1415"," 1414","0.00",,"0.0","0.0",,"79","48",,"  190","  190",,"21.9","28.0",,,,,,,,"    1",,,,,,,"    1",,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","1995-09-29","7.16"," 1839"," 1854","0.82",,"0.0","0.0",,"65","47",,"  200","  320",,"23.9","29.1","    1",,"    1",,,,,"    1",,,,,,,"    1",,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","1995-09-30","8.05"," 0233"," 0233","0.11",,"0.0","0.0",,"60","43",,"  350","  350",,"19.9","23.0",,,,,,,,,,,,,,,"    1",,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","1995-10-01","6.26"," 0242"," 0241","0.00",,"0.0","0.0",,"67","41",,"  230","  220",,"14.1","16.1",,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","1995-10-02","8.05"," 0105"," 0041","0.00",,,,,"60","37",,"   20","   20",,"17.9","23.0",,,,,,,,,,,,,,,,,"    1",,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","1995-10-03","8.95"," 2320"," 2319","0.00",,"0.0","0.0",,"72","37",,"  340","  330",,"16.1","17.0",,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","1995-10-04","11.41"," 1240"," 0640","0.09",,"0.0","0.0",,"54","39",,"   10","  260",,"25.1","31.1","    1",,,,,,,,,,,,,,"    1",,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","1995-10-05","20.58"," 1440"," 1340","0.00",,"0.0","0.0",,"53","31",,"  350","  350",,"36.0","40.9",,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","1995-10-06","8.28"," 2254"," 2059","0.00",,"0.0","0.0",,"59","26",,"  210","  200",,"17.0","17.9",,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","1995-10-07","6.93"," 2225"," 2224","0.00",,"0.0","0.0",,"71","33",,"  280","  280",,"15.0","17.0",,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","1995-10-08","7.83"," 0614"," 0314","0.00",,"0.0","0.0",,"62","36",,"  340","   20",,"17.0","21.9",,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","1995-10-09","7.61"," 2347"," 2334","0.00",,"0.0","0.0",,"67","36",,"  200","  200",,"15.0","17.0",,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","1995-10-10","9.40"," 2345"," 2344","0.00",,"0.0","0.0",,"76","43",,"  200","  200",,"15.0","16.1",,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","1995-10-11","10.51"," 1939"," 1938","0.00",,"0.0","0.0",,"82","45",,"  190","  190",,"23.0","25.1",,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","1995-10-12","12.53"," 1841"," 1828","0.00",,"0.0","0.0",,"82","44",,"  320","  320",,"34.0","40.0",,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","1995-10-13","6.26"," 2356"," 2355","0.00",,"0.0","0.0",,"58","32",,"   20","   30",,"17.9","21.9",,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","1995-10-14","8.05"," 2147"," 2146","0.00",,"0.0","0.0",,"69","33",,"  210","  210",,"15.0","16.1",,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","1995-10-15","9.84"," 0640"," 0637","0.00",,"0.0","0.0",,"80","48",,"  210","  200",,"16.1","17.0",,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","1995-10-16","8.28"," 1843"," 1843","0.00",,"0.0","0.0",,"80","46",,"  320","  320",,"15.0","16.1",,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","1995-10-17","9.62"," 2243"," 2259","0.00",,"0.0","0.0",,"69","38",,"  190","  190",,"17.9","21.0",,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","1995-10-18","13.65"," 2257"," 2257","0.00",,"0.0","0.0",,"81","43",,"   20","   30",,"29.1","34.0",,,,,,,,"    1",,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","1995-10-19","10.96"," 1023"," 0954","0.00",,"0.0","0.0",,"54","26",,"  350","  340",,"31.1","36.0",,,,,,,,,,,,,,,,,,,,,,
